aaa_bull,aaa_cow,cow,no,stier,color_cow,aandacht,dad_name,dad_code,dadsdad_name,dadsdad_code,mom_name,mom_nr,momsdad_name,momsdad_code,momsmom_name,momsmom_code,match,nummer,birth,color_bull,bull_name,bull_dad,bulls_moms_dad,code,accuracy,score_prod,score_kg_eiwit,score_kg_vet,score_eiwit,score_vet,score_laatrijpheid,score_persistentie,score_vruchtbaarheid,score_uier,score_klauw,score_melksnelheid,score_afkalfgemak,index_inet,index_inet_nvo,index_nvi,index_tip,ziekte_stofwisseling,ziekte_reproductie,ziekte_celgetal,ext_frame,ext_type,ext_uier,ext_beenwerk,ext_totaal exterieur,ext_hoogtemaat,ext_voorhand,ext_inhoud,ext_openheid,ext_conditie score,ext_kruisligging,ext_kruisbreedte,ext_beenstand achter,ext_beenstand zij,ext_klauwhoek,ext_voorbeenstand,ext_beengebruik,ext_vooruieraanhechting,ext_voorspeenplaatsing,ext_speenlengte,ext_uierdiepte,ext_achteruierhoogte,ext_ophangband,ext_achterspeenplaatsing,kik,kik_adv,kiv,score_aanhouding,score_bevruchting,is_inteelt
156,516,99,1356,VDR Saul Hudson,ZB,,WILLEM,NL 7594 6474 6,WISENT,NL 6752 6848 2,MARIA 3,NL 6633 1158 9 (92),BIG WINNER,NL 4297 5958 3,MARIA 2,NL 7587 1041 5 (14),0.92,NLDM000880207746,2014,ZB,Vekis Dvh Preston,Mr Moviestar Mardi Gras,Maxim,39810,98,154,6,18,0.01,0.13,101,107,105,99,102,104,95,70,31,100,119,,101,100,100,98,110,98,104,100,94,102,103,94,100,102,99,102,96,97,99,108,104,101,109,109,103,104,,,,,,FALSE
156,153,86,1186,Vandenberg Sneaker,ZB,,,,,,,,,,,,0.87,NLDM000880207746,2014,ZB,Vekis Dvh Preston,Mr Moviestar Mardi Gras,Maxim,39810,98,154,6,18,0.01,0.13,101,107,105,99,102,104,95,70,31,100,119,,101,100,100,98,110,98,104,100,94,102,103,94,100,102,99,102,96,97,99,108,104,101,109,109,103,104,,,,,,FALSE
156,615,1,1057,Zaemslach Juno,ZB,,BIG POSITION,NL 9241 6934 0,COGENT TWIST,UK160193703425,BUNNY 246,NL 9442 0841 6 (32),MARS FACTORX,NL 7078 4194 2,BUNNY 238,NL 4753 0522 4 (25),0.82,NLDM000880207746,2014,ZB,Vekis Dvh Preston,Mr Moviestar Mardi Gras,Maxim,39810,98,154,6,18,0.01,0.13,101,107,105,99,102,104,95,70,31,100,119,,101,100,100,98,110,98,104,100,94,102,103,94,100,102,99,102,96,97,99,108,104,101,109,109,103,104,,,,,,FALSE
156,615,16,1161,Zaemslach Juno,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,DOMOOR 1,NL 7587 1027 5 (48),BOSSINK BLACK LEGEND,NL 7261 1264 1,DOMOOR,NL 7546 0889 9 (76),0.82,NLDM000880207746,2014,ZB,Vekis Dvh Preston,Mr Moviestar Mardi Gras,Maxim,39810,98,154,6,18,0.01,0.13,101,107,105,99,102,104,95,70,31,100,119,,101,100,100,98,110,98,104,100,94,102,103,94,100,102,99,102,96,97,99,108,104,101,109,109,103,104,,,,,,FALSE
156,615,24,1317,Zaemslach Juno,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,JAANTJE 38,NL 6648 1186 4 (86),SELFIE,NL 7610 1130 7,JAANTJE 32,NL 7546 0924 1 (37),0.82,NLDM000880207746,2014,ZB,Vekis Dvh Preston,Mr Moviestar Mardi Gras,Maxim,39810,98,154,6,18,0.01,0.13,101,107,105,99,102,104,95,70,31,100,119,,101,100,100,98,110,98,104,100,94,102,103,94,100,102,99,102,96,97,99,108,104,101,109,109,103,104,,,,,,FALSE
156,615,56,1167,Zaemslach Juno,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,BUNNY 254,NL 7587 1036 9 (81),BOSSINK BLACK LEGEND,NL 7261 1264 1,BUNNY 248,NL 7546 0865 9 (5),0.82,NLDM000880207746,2014,ZB,Vekis Dvh Preston,Mr Moviestar Mardi Gras,Maxim,39810,98,154,6,18,0.01,0.13,101,107,105,99,102,104,95,70,31,100,119,,101,100,100,98,110,98,104,100,94,102,103,94,100,102,99,102,96,97,99,108,104,101,109,109,103,104,,,,,,FALSE
156,615,1468,1468,,ZB,,MOTIF,NL 7510 8999 0,MOUNTFIELD SSI DCY MOGUL,US3006972816,BETJE 82,NL 6648 1162 4 (62),BOLISTOS,NL 6629 1929 8,BETJE 70,NL 7546 0931 1 (22),0.82,NLDM000880207746,2014,ZB,Vekis Dvh Preston,Mr Moviestar Mardi Gras,Maxim,39810,98,154,6,18,0.01,0.13,101,107,105,99,102,104,95,70,31,100,119,,101,100,100,98,110,98,104,100,94,102,103,94,100,102,99,102,96,97,99,108,104,101,109,109,103,104,,,,,,FALSE
156,513,85,1391,Vandenberg Sneaker,ZB,,MALAWI,NL 5870 1700 6,MAGISTER,NL 9342 7452 2,AGAAT 61,NL 6633 1154 1 (57),KIK Just in Time,NL 6643 6467 8,AGAAT 52,NL 6664 0958 4 (61),0.79,NLDM000880207746,2014,ZB,Vekis Dvh Preston,Mr Moviestar Mardi Gras,Maxim,39810,98,154,6,18,0.01,0.13,101,107,105,99,102,104,95,70,31,100,119,,101,100,100,98,110,98,104,100,94,102,103,94,100,102,99,102,96,97,99,108,104,101,109,109,103,104,,,,,,FALSE
156,513,1411,1411,Vandenberg Sneaker,ZB,,BARRACUDA,NL 9419 8910 7,BARRAGE,NL 6624 3787 7,BUNNY 255,NL 7587 1057 8 (1),BIG POSITION,NL 9241 6934 0,BUNNY 246,NL 9442 0841 6 (32),0.79,NLDM000880207746,2014,ZB,Vekis Dvh Preston,Mr Moviestar Mardi Gras,Maxim,39810,98,154,6,18,0.01,0.13,101,107,105,99,102,104,95,70,31,100,119,,101,100,100,98,110,98,104,100,94,102,103,94,100,102,99,102,96,97,99,108,104,101,109,109,103,104,,,,,,FALSE
156,561,2,1387,Vvh Repairman,ZB,,PICKUP,NL 6755 4262 7,LOUXOR,FR2229184217,ROZA 70,NL 6633 1100 8 (66),KIK Stonehenge,NL 7164 5497 5,ROZA 68,NL 7546 0935 9 (54),0.78,NLDM000880207746,2014,ZB,Vekis Dvh Preston,Mr Moviestar Mardi Gras,Maxim,39810,98,154,6,18,0.01,0.13,101,107,105,99,102,104,95,70,31,100,119,,101,100,100,98,110,98,104,100,94,102,103,94,100,102,99,102,96,97,99,108,104,101,109,109,103,104,,,,,,FALSE
156,561,27,1052,VDR Saul Hudson,ZB,,BIG POSITION,NL 9241 6934 0,COGENT TWIST,UK160193703425,JACOBINE 1,NL 8974 0749 2 (81),DISCOVERY,NL 3402 6713 0,JACOBINE,NL 5293 0648 9 (32),0.78,NLDM000880207746,2014,ZB,Vekis Dvh Preston,Mr Moviestar Mardi Gras,Maxim,39810,98,154,6,18,0.01,0.13,101,107,105,99,102,104,95,70,31,100,119,,101,100,100,98,110,98,104,100,94,102,103,94,100,102,99,102,96,97,99,108,104,101,109,109,103,104,,,,,,FALSE
156,561,43,1021,VDR Saul Hudson,ZB,,SLOTBOOMS MILFONTES,NL 6111 0754 9,GILLETTE WINDBROOK,CA7816429,ROZA 66,NL 4987 0586 5 (41),DE BIEUW KINDNESS,NL 4699 6088 4,ROZA 64,NL 3619 9647 1 (5),0.78,NLDM000880207746,2014,ZB,Vekis Dvh Preston,Mr Moviestar Mardi Gras,Maxim,39810,98,154,6,18,0.01,0.13,101,107,105,99,102,104,95,70,31,100,119,,101,100,100,98,110,98,104,100,94,102,103,94,100,102,99,102,96,97,99,108,104,101,109,109,103,104,,,,,,FALSE
156,561,46,1217,VDR Saul Hudson,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,JANS 850,NL 6633 1098 0 (60),KIK Stonehenge,NL 7164 5497 5,JANS 2,NL 8974 0747 8 (78),0.78,NLDM000880207746,2014,ZB,Vekis Dvh Preston,Mr Moviestar Mardi Gras,Maxim,39810,98,154,6,18,0.01,0.13,101,107,105,99,102,104,95,70,31,100,119,,101,100,100,98,110,98,104,100,94,102,103,94,100,102,99,102,96,97,99,108,104,101,109,109,103,104,,,,,,FALSE
156,561,73,1345,Vandenberg Sneaker,ZB,,ROSS UMPIRE,NL 6732 2783 0,BACON-HILL PETY MODESTY,US3013654627,BETJE 80,NL 6633 1147 1 (6),BIG WINNER,NL 4297 5958 3,BETJE 78,NL 7587 1030 7 (41),0.78,NLDM000880207746,2014,ZB,Vekis Dvh Preston,Mr Moviestar Mardi Gras,Maxim,39810,98,154,6,18,0.01,0.13,101,107,105,99,102,104,95,70,31,100,119,,101,100,100,98,110,98,104,100,94,102,103,94,100,102,99,102,96,97,99,108,104,101,109,109,103,104,,,,,,FALSE
156,561,95,1199,VDR Saul Hudson,ZB,,NUDAN,NL 7249 1558 1,DE-SU PENLEY 11839,US71813425,JANS 844,NL 7546 0893 8 (85),WEGGELHORSTER MILFORD SOUND,NL 6953 2035 3,JANS 842,NL 5293 0692 2 (28),0.78,NLDM000880207746,2014,ZB,Vekis Dvh Preston,Mr Moviestar Mardi Gras,Maxim,39810,98,154,6,18,0.01,0.13,101,107,105,99,102,104,95,70,31,100,119,,101,100,100,98,110,98,104,100,94,102,103,94,100,102,99,102,96,97,99,108,104,101,109,109,103,104,,,,,,FALSE
156,561,1396,1396,VDR Saul Hudson,ZB,,LONE RANGER,NL 8847 8672 0,RANGER,NL 6617 2652 7,ROZA 73,NL 6633 1151 0 (87),KIK Just in Time,NL 6643 6467 8,ROZA 68,NL 7546 0935 9 (54),0.78,NLDM000880207746,2014,ZB,Vekis Dvh Preston,Mr Moviestar Mardi Gras,Maxim,39810,98,154,6,18,0.01,0.13,101,107,105,99,102,104,95,70,31,100,119,,101,100,100,98,110,98,104,100,94,102,103,94,100,102,99,102,96,97,99,108,104,101,109,109,103,104,,,,,,FALSE
156,561,1407,1407,VDR Saul Hudson,ZB,,BARRACUDA,NL 9419 8910 7,BARRAGE,NL 6624 3787 7,FENNIGIEN 41,NL 6633 1104 6 (80),BIG WINNER,NL 4297 5958 3,FENNIGIEN 39,NL 6664 0988 7 (47),0.78,NLDM000880207746,2014,ZB,Vekis Dvh Preston,Mr Moviestar Mardi Gras,Maxim,39810,98,154,6,18,0.01,0.13,101,107,105,99,102,104,95,70,31,100,119,,101,100,100,98,110,98,104,100,94,102,103,94,100,102,99,102,96,97,99,108,104,101,109,109,103,104,,,,,,FALSE
156,561,1421,1421,VDR Saul Hudson,ZB,,POPPE YODY,NL 5745 8990 3,CAL-ROY-AL YODA,US3138277108,BETJE 80,NL 6633 1147 1 (6),BIG WINNER,NL 4297 5958 3,BETJE 78,NL 7587 1030 7 (41),0.78,NLDM000880207746,2014,ZB,Vekis Dvh Preston,Mr Moviestar Mardi Gras,Maxim,39810,98,154,6,18,0.01,0.13,101,107,105,99,102,104,95,70,31,100,119,,101,100,100,98,110,98,104,100,94,102,103,94,100,102,99,102,96,97,99,108,104,101,109,109,103,104,,,,,,FALSE
156,561,1461,1461,,ZB,,LUNARA,NL 6287 6245 6,LUNAR,NL 6760 1224 6,ANNIE 95,NL 6664 0959 1 (23),BLACK VINCENT,NL 7579 1387 3,ANNIE 91,NL 4987 0634 9 (13),0.78,NLDM000880207746,2014,ZB,Vekis Dvh Preston,Mr Moviestar Mardi Gras,Maxim,39810,98,154,6,18,0.01,0.13,101,107,105,99,102,104,95,70,31,100,119,,101,100,100,98,110,98,104,100,94,102,103,94,100,102,99,102,96,97,99,108,104,101,109,109,103,104,,,,,,FALSE
234,243,12,1124,De Pettershoeve Jetbead,ZB,,T BROOK NO CLAIM,NL 6396 7747 1,COGENT TWIST,UK160193703425,67,NL 7546 0933 5 (67),BIG WINNER,NL 4297 5958 3,AGAAT 40,NL 8974 0785 8 (79),0.95,NLDM000879035453,2017,ZB,Weinterper Solution,Bouw Finder,Guard,39909,89,1417,61,81,0.12,0.2,96,102,102,109,105,97,104,440,221,331,249,,102,110,99,104,108,107,108,109,103,105,106,99,93,103,105,104,100,101,108,104,104,102,107,109,106,103,TRUE,TRUE,,,,FALSE
234,243,12,1124,De Pettershoeve Jetbead,ZB,,T BROOK NO CLAIM,NL 6396 7747 1,COGENT TWIST,UK160193703425,67,NL 7546 0933 5 (67),BIG WINNER,NL 4297 5958 3,AGAAT 40,NL 8974 0785 8 (79),0.95,DEUM001405290977,2017,ZB,Topmodel,Bomaz Altatopshot,Seagull-Bay Silver,781763,83,1003,55,91,0.21,0.49,101,102,103,101,104,97,106,432,226,246,231,,103,107,102,106,108,104,108,110,103,105,107,101,102,103,103,101,99,,104,107,102,102,106,108,107,106,,,TRUE,,,FALSE
234,243,12,1124,De Pettershoeve Jetbead,ZB,,T BROOK NO CLAIM,NL 6396 7747 1,COGENT TWIST,UK160193703425,67,NL 7546 0933 5 (67),BIG WINNER,NL 4297 5958 3,AGAAT 40,NL 8974 0785 8 (79),0.95,NLDM000654340846,2016,ZB,De Pettershoeve Jetbead,Jetset,Delta G-Force,39886,92,267,29,53,0.22,0.46,101,104,98,109,100,98,105,235,132,174,201,,102,111,102,102,109,104,108,105,100,100,102,97,102,110,104,95,107,102,104,112,111,98,109,105,101,107,TRUE,,,,,FALSE
234,243,12,1124,De Pettershoeve Jetbead,ZB,,T BROOK NO CLAIM,NL 6396 7747 1,COGENT TWIST,UK160193703425,67,NL 7546 0933 5 (67),BIG WINNER,NL 4297 5958 3,AGAAT 40,NL 8974 0785 8 (79),0.95,NLDM000580721821,2016,ZB,Poppe Red Hot Neymar,Board Et,Poppe Snow,39885,89,666,44,58,0.22,0.31,99,105,102,106,102,97,97,313,170,194,190,,98,107,102,103,101,102,103,104,99,102,103,99,95,105,102,96,107,100,102,100,101,101,99,103,99,99,TRUE,,,,,FALSE
234,243,12,1124,De Pettershoeve Jetbead,ZB,,T BROOK NO CLAIM,NL 6396 7747 1,COGENT TWIST,UK160193703425,67,NL 7546 0933 5 (67),BIG WINNER,NL 4297 5958 3,AGAAT 40,NL 8974 0785 8 (79),0.95,USAM003131131390,2015,ZB,Peak Altaforever,Seagull-Bay Silver,Badger-Bluff Fanny Freddie,769796,96,1130,43,68,0.04,0.2,100,106,102,99,102,106,104,335,163,184,186,,101,104,100,105,110,101,107,111,104,104,107,100,100,103,100,96,108,104,101,109,106,100,111,109,106,109,,,TRUE,,,FALSE
234,243,12,1124,De Pettershoeve Jetbead,ZB,,T BROOK NO CLAIM,NL 6396 7747 1,COGENT TWIST,UK160193703425,67,NL 7546 0933 5 (67),BIG WINNER,NL 4297 5958 3,AGAAT 40,NL 8974 0785 8 (79),0.95,NLDM000694776043,2009,ZB,Midwolder Goldmar,Braedale Goldwyn,O-Bee Manfred Justice-Et,940118,99,250,19,32,0.11,0.24,105,104,100,106,99,97,99,152,82,122,167,102,100,106,100,102,103,98,101,105,97,102,101,101,101,102,102,97,97,96,99,105,95,108,104,102,97,96,,,,,,FALSE
234,243,12,1124,De Pettershoeve Jetbead,ZB,,T BROOK NO CLAIM,NL 6396 7747 1,COGENT TWIST,UK160193703425,67,NL 7546 0933 5 (67),BIG WINNER,NL 4297 5958 3,AGAAT 40,NL 8974 0785 8 (79),0.95,DEUM000360175103,2017,ZB,Adlon P,Stantons Adagio-P,Edg Rubicon,781289,85,219,19,29,0.13,0.22,105,106,102,105,101,99,104,142,79,122,127,,,107,101,106,111,103,109,109,104,102,102,104,98,106,104,97,104,,103,111,104,102,116,108,99,102,,,TRUE,,,FALSE
234,243,12,1124,De Pettershoeve Jetbead,ZB,,T BROOK NO CLAIM,NL 6396 7747 1,COGENT TWIST,UK160193703425,67,NL 7546 0933 5 (67),BIG WINNER,NL 4297 5958 3,AGAAT 40,NL 8974 0785 8 (79),0.95,DEUM000356607584,2014,ZB,Amax,Gen-I-Beq Aikman,Texel Beauty Pioneer,768601,92,547,32,51,0.14,0.3,100,105,105,104,102,91,101,244,131,181,189,,98,108,102,104,103,108,107,100,102,103,108,98,94,100,106,106,98,,109,99,105,102,99,106,104,104,,,TRUE,,,FALSE
234,243,12,1124,De Pettershoeve Jetbead,ZB,,T BROOK NO CLAIM,NL 6396 7747 1,COGENT TWIST,UK160193703425,67,NL 7546 0933 5 (67),BIG WINNER,NL 4297 5958 3,AGAAT 40,NL 8974 0785 8 (79),0.95,NLDM000668849629,2014,RB,Elagaaster Cloud,Belvedere Perfect Aiko,De Volmer Glorious,941525,98,92,12,18,0.11,0.17,98,102,107,104,108,99,104,87,51,157,155,,96,101,96,105,107,104,105,110,98,102,106,100,108,100,104,98,105,100,104,101,104,99,107,109,107,104,,,,,,FALSE
234,243,12,1124,De Pettershoeve Jetbead,ZB,,T BROOK NO CLAIM,NL 6396 7747 1,COGENT TWIST,UK160193703425,67,NL 7546 0933 5 (67),BIG WINNER,NL 4297 5958 3,AGAAT 40,NL 8974 0785 8 (79),0.95,NLDM000708611632,2011,ZB,Belvedere Perfect Aiko,Badger-Bluff Fanny Freddie,Braedale Goldwyn,767080,99,165,13,38,0.08,0.37,99,102,103,100,106,104,101,133,72,96,126,101,95,99,105,105,107,100,106,105,101,103,107,99,99,104,100,102,105,103,99,104,107,96,106,107,109,109,,,,,,FALSE
234,243,12,1124,De Pettershoeve Jetbead,ZB,,T BROOK NO CLAIM,NL 6396 7747 1,COGENT TWIST,UK160193703425,67,NL 7546 0933 5 (67),BIG WINNER,NL 4297 5958 3,AGAAT 40,NL 8974 0785 8 (79),0.95,NLDM000935516829,2020,ZB,Florius,DELTA FLORIS,WEELDER ESPERANTO,391027,71,367,,,0.22,0.94,100,106,107,105,108,99,106,354,,,,,,107,,,,109,105,,,,,,,,106,101,101,,,,,,,,,,TRUE,,,,,FALSE
234,243,12,1124,De Pettershoeve Jetbead,ZB,,T BROOK NO CLAIM,NL 6396 7747 1,COGENT TWIST,UK160193703425,67,NL 7546 0933 5 (67),BIG WINNER,NL 4297 5958 3,AGAAT 40,NL 8974 0785 8 (79),0.95,NLDM000964733781,2021,ZB,American Dreamtime Rf P,DELTA ABUNDANT P,DELTA JACUZZI-RED,391036,70,908,,,0.16,0.28,102,106,104,109,106,99,105,347,,,,,,110,,,,109,112,,,,,,,,108,99,100,,,,,,,,,,TRUE,,,,,FALSE
234,243,12,1124,De Pettershoeve Jetbead,ZB,,T BROOK NO CLAIM,NL 6396 7747 1,COGENT TWIST,UK160193703425,67,NL 7546 0933 5 (67),BIG WINNER,NL 4297 5958 3,AGAAT 40,NL 8974 0785 8 (79),0.95,NLDM000733557981,2018,ZB,Holbra Adori,STANTONS ADORABLE,DE-SU 11236 BALISTO,39938,72,916,,,0.12,0.13,101,110,103,107,104,99,108,306,,,,,,105,,,,104,107,,,,,,,,104,104,98,,,,,,,,,,TRUE,,,,,FALSE
234,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.95,NLDM000879035453,2017,ZB,Weinterper Solution,Bouw Finder,Guard,39909,89,1417,61,81,0.12,0.2,96,102,102,109,105,97,104,440,221,331,249,,102,110,99,104,108,107,108,109,103,105,106,99,93,103,105,104,100,101,108,104,104,102,107,109,106,103,TRUE,TRUE,,,,FALSE
234,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.95,DEUM001405290977,2017,ZB,Topmodel,Bomaz Altatopshot,Seagull-Bay Silver,781763,83,1003,55,91,0.21,0.49,101,102,103,101,104,97,106,432,226,246,231,,103,107,102,106,108,104,108,110,103,105,107,101,102,103,103,101,99,,104,107,102,102,106,108,107,106,,,TRUE,,,FALSE
234,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.95,NLDM000654340846,2016,ZB,De Pettershoeve Jetbead,Jetset,Delta G-Force,39886,92,267,29,53,0.22,0.46,101,104,98,109,100,98,105,235,132,174,201,,102,111,102,102,109,104,108,105,100,100,102,97,102,110,104,95,107,102,104,112,111,98,109,105,101,107,TRUE,,,,,FALSE
234,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.95,NLDM000580721821,2016,ZB,Poppe Red Hot Neymar,Board Et,Poppe Snow,39885,89,666,44,58,0.22,0.31,99,105,102,106,102,97,97,313,170,194,190,,98,107,102,103,101,102,103,104,99,102,103,99,95,105,102,96,107,100,102,100,101,101,99,103,99,99,TRUE,,,,,FALSE
234,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.95,USAM003131131390,2015,ZB,Peak Altaforever,Seagull-Bay Silver,Badger-Bluff Fanny Freddie,769796,96,1130,43,68,0.04,0.2,100,106,102,99,102,106,104,335,163,184,186,,101,104,100,105,110,101,107,111,104,104,107,100,100,103,100,96,108,104,101,109,106,100,111,109,106,109,,,TRUE,,,FALSE
234,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.95,NLDM000694776043,2009,ZB,Midwolder Goldmar,Braedale Goldwyn,O-Bee Manfred Justice-Et,940118,99,250,19,32,0.11,0.24,105,104,100,106,99,97,99,152,82,122,167,102,100,106,100,102,103,98,101,105,97,102,101,101,101,102,102,97,97,96,99,105,95,108,104,102,97,96,,,,,,FALSE
234,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.95,NLDM000752535139,2015,ZB,Hoekland Bono,De-Su 521 Bookem,Cogent Twist,361043,95,246,17,39,0.09,0.31,97,106,102,101,104,102,100,153,83,160,155,100,102,102,99,99,101,105,103,98,96,102,103,94,95,100,105,98,101,96,105,101,100,94,101,102,100,100,,,,,,FALSE
234,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.95,DEUM000360175103,2017,ZB,Adlon P,Stantons Adagio-P,Edg Rubicon,781289,85,219,19,29,0.13,0.22,105,106,102,105,101,99,104,142,79,122,127,,,107,101,106,111,103,109,109,104,102,102,104,98,106,104,97,104,,103,111,104,102,116,108,99,102,,,TRUE,,,FALSE
234,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.95,DEUM000356607584,2014,ZB,Amax,Gen-I-Beq Aikman,Texel Beauty Pioneer,768601,92,547,32,51,0.14,0.3,100,105,105,104,102,91,101,244,131,181,189,,98,108,102,104,103,108,107,100,102,103,108,98,94,100,106,106,98,,109,99,105,102,99,106,104,104,,,TRUE,,,FALSE
234,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.95,NLDM000668849629,2014,RB,Elagaaster Cloud,Belvedere Perfect Aiko,De Volmer Glorious,941525,98,92,12,18,0.11,0.17,98,102,107,104,108,99,104,87,51,157,155,,96,101,96,105,107,104,105,110,98,102,106,100,108,100,104,98,105,100,104,101,104,99,107,109,107,104,,,,,,FALSE
234,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.95,NLDM000708611632,2011,ZB,Belvedere Perfect Aiko,Badger-Bluff Fanny Freddie,Braedale Goldwyn,767080,99,165,13,38,0.08,0.37,99,102,103,100,106,104,101,133,72,96,126,101,95,99,105,105,107,100,106,105,101,103,107,99,99,104,100,102,105,103,99,104,107,96,106,107,109,109,,,,,,FALSE
234,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.95,NLDM000935516829,2020,ZB,Florius,DELTA FLORIS,WEELDER ESPERANTO,391027,71,367,,,0.22,0.94,100,106,107,105,108,99,106,354,,,,,,107,,,,109,105,,,,,,,,106,101,101,,,,,,,,,,TRUE,,,,,FALSE
234,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.95,NLDM000964733781,2021,ZB,American Dreamtime Rf P,DELTA ABUNDANT P,DELTA JACUZZI-RED,391036,70,908,,,0.16,0.28,102,106,104,109,106,99,105,347,,,,,,110,,,,109,112,,,,,,,,108,99,100,,,,,,,,,,TRUE,,,,,FALSE
234,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.95,NLDM000733557981,2018,ZB,Holbra Adori,STANTONS ADORABLE,DE-SU 11236 BALISTO,39938,72,916,,,0.12,0.13,101,110,103,107,104,99,108,306,,,,,,105,,,,104,107,,,,,,,,104,104,98,,,,,,,,,,TRUE,,,,,FALSE
234,243,1478,1478,,ZB,,EXOTIC,NL 6188 0900 8,JACUZZI-RED,NL 5762 8954 8,FENNIGIEN 41,NL 6633 1104 6 (80),BIG WINNER,NL 4297 5958 3,FENNIGIEN 39,NL 6664 0988 7 (47),0.95,NLDM000879035453,2017,ZB,Weinterper Solution,Bouw Finder,Guard,39909,89,1417,61,81,0.12,0.2,96,102,102,109,105,97,104,440,221,331,249,,102,110,99,104,108,107,108,109,103,105,106,99,93,103,105,104,100,101,108,104,104,102,107,109,106,103,TRUE,TRUE,,,,FALSE
